Event Index	UTC Timestamp	UTC Date and Time	Local Timestamp	Local Timezone	Local Date and Time	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Room ID	Room Order	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: screen	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: group_no	Spreadsheet: sample_size	Spreadsheet: set_no	Spreadsheet: spacing	Spreadsheet: estimated_value	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: correct_answer	Spreadsheet: scale_factor	Spreadsheet: refactored_correct_answer	Spreadsheet: question_counter	Spreadsheet: text	Spreadsheet: helptext	Manipulation: Spreadsheet
54	1696860820257	09/10/2023 14:13:40	1696868020257	2	09/10/2023 18:13:40	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	188	45375	48671.875	48687.5	45375	48671.875	48687.5	1	45375	3312.5	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
55	1696860822204	09/10/2023 14:13:42	1696868022204	2	09/10/2023 18:13:42	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
56	1696860844623	09/10/2023 14:14:04	1696868044623	2	09/10/2023 18:14:04	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		22420.693000000087	22406.25	22420.693000000087	22420.693000000087	22406.25	22420.693000000087	1	22420.693000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
57	1696860844629	09/10/2023 14:14:04	1696868044629	2	09/10/2023 18:14:04	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	14	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	208	20453.125	22406.25	22421.875	20453.125	22406.25	22421.875	1	20453.125	1968.75	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_480.png	live_2_pcp_vt_size_20_set_0_480	2	20	0	480				46	16	206	1			
58	1696860846579	09/10/2023 14:14:06	1696868046579	2	09/10/2023 18:14:06	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_480.png	live_1_pcp_vt_size_40_set_0_480	1	40	0	480				30	16	190	1			
59	1696860873152	09/10/2023 14:14:33	1696868073152	2	09/10/2023 18:14:33	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		26574.4929999999	26562.5	26574.4929999999	26574.4929999999	26562.5	26574.4929999999	1	26574.4929999999	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_480.png	live_1_pcp_vt_size_40_set_0_480	1	40	0	480				30	16	190	1			
60	1696860873158	09/10/2023 14:14:33	1696868073158	2	09/10/2023 18:14:33	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	15	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	190	22031.25	26562.5	26578.125	22031.25	26562.5	26578.125	1	22031.25	4546.875	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_480.png	live_1_pcp_vt_size_40_set_0_480	1	40	0	480				30	16	190	1			
61	1696860875110	09/10/2023 14:14:35	1696868075110	2	09/10/2023 18:14:35	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	1	attention_parallel	fixation	pd8dqw	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-45	attention_parallel	attention_parallel_select									parallel_lines_horiz_numbered.png	A							
62	1696860880158	09/10/2023 14:14:40	1696868080158	2	09/10/2023 18:14:40	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	1	attention_parallel	attention_parallel_select	tfxd8v	2	continue		5046.875	5031.25	5046.875	5046.875	5031.25	5046.875	1	5046.875	0	0		Click To Continue	button_A	2	object-67	attention_parallel	attention_parallel_select									parallel_lines_horiz_numbered.png	A							
63	1696860882110	09/10/2023 14:14:42	1696868082110	2	09/10/2023 18:14:42	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_30.png	live_2_pcp_vt_size_20_set_0_30	2	20	0	30				46	1	56	1			
64	1696860898331	09/10/2023 14:14:58	1696868098331	2	09/10/2023 18:14:58	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		16222.14300000004	16218.75	16222.14300000004	16222.14300000004	16218.75	16222.14300000004	1	16222.14300000004	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_30.png	live_2_pcp_vt_size_20_set_0_30	2	20	0	30				46	1	56	1			
65	1696860898339	09/10/2023 14:14:58	1696868098339	2	09/10/2023 18:14:58	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	16	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	38	14812.5	16218.75	16229.7429999999	14812.5	16218.75	16229.7429999999	1	14812.5	1417.2429999999003	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_30.png	live_2_pcp_vt_size_20_set_0_30	2	20	0	30				46	1	56	1			
66	1696860900298	09/10/2023 14:15:00	1696868100298	2	09/10/2023 18:15:00	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
67	1696860914840	09/10/2023 14:15:14	1696868114840	2	09/10/2023 18:15:14	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		14543.943000000087	14531.25	14543.943000000087	14543.943000000087	14531.25	14543.943000000087	1	14543.943000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
68	1696860914845	09/10/2023 14:15:14	1696868114845	2	09/10/2023 18:15:14	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	17	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	55	13359.375	14531.25	14546.875	13359.375	14531.25	14546.875	1	13359.375	1187.5	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_120.png	live_2_pcp_vt_size_40_set_0_120	2	40	0	120				15	4	55	1			
69	1696860916798	09/10/2023 14:15:16	1696868116798	2	09/10/2023 18:15:16	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	18	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_30.png	live_3_pcp_vt_size_10_set_0_30	3	10	0	30				47	1	57	1			
70	1696860927901	09/10/2023 14:15:27	1696868127901	2	09/10/2023 18:15:27	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	18	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		11104.943000000087	11093.75	11104.943000000087	11104.943000000087	11093.75	11104.943000000087	1	11104.943000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_30.png	live_3_pcp_vt_size_10_set_0_30	3	10	0	30				47	1	57	1			
71	1696860927906	09/10/2023 14:15:27	1696868127906	2	09/10/2023 18:15:27	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	18	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	58	9843.75	11093.75	11109.342999999993	9843.75	11093.75	11109.342999999993	1	9843.75	1265.5929999999935	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_30.png	live_3_pcp_vt_size_10_set_0_30	3	10	0	30				47	1	57	1			
72	1696860929860	09/10/2023 14:15:29	1696868129860	2	09/10/2023 18:15:29	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	19	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_480.png	live_2_pcp_vt_size_10_set_0_480	2	10	0	480				45	16	205	1			
73	1696860956489	09/10/2023 14:15:56	1696868156489	2	09/10/2023 18:15:56	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	19	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		26629.842999999993	26625	26629.842999999993	26629.842999999993	26625	26629.842999999993	1	26629.842999999993	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_480.png	live_2_pcp_vt_size_10_set_0_480	2	10	0	480				45	16	205	1			
74	1696860956494	09/10/2023 14:15:56	1696868156494	2	09/10/2023 18:15:56	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	19	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	207	25093.75	26625	26635.443000000087	25093.75	26625	26635.443000000087	1	25093.75	1541.6930000000866	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_480.png	live_2_pcp_vt_size_10_set_0_480	2	10	0	480				45	16	205	1			
75	1696860958454	09/10/2023 14:15:58	1696868158454	2	09/10/2023 18:15:58	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	20	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_30.png	live_1_pcp_vt_size_40_set_0_30	1	40	0	30				30	1	40	1			
76	1696860976723	09/10/2023 14:16:16	1696868176723	2	09/10/2023 18:16:16	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	20	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		18269.792999999947	18265.625	18269.792999999947	18269.792999999947	18265.625	18269.792999999947	1	18269.792999999947	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_30.png	live_1_pcp_vt_size_40_set_0_30	1	40	0	30				30	1	40	1			
77	1696860976727	09/10/2023 14:16:16	1696868176727	2	09/10/2023 18:16:16	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	20	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	58	16875	18265.625	18274.292999999947	16875	18265.625	18274.292999999947	1	16875	1399.292999999947	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_30.png	live_1_pcp_vt_size_40_set_0_30	1	40	0	30				30	1	40	1			
78	1696860978689	09/10/2023 14:16:18	1696868178689	2	09/10/2023 18:16:18	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	21	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
79	1696860997419	09/10/2023 14:16:37	1696868197419	2	09/10/2023 18:16:37	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	21	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		18731.51800000004	18718.75	18731.51800000004	18731.51800000004	18718.75	18731.51800000004	1	18731.51800000004	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
80	1696860997424	09/10/2023 14:16:37	1696868197424	2	09/10/2023 18:16:37	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	21	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	55	17250	18718.75	18734.375	17250	18718.75	18734.375	1	17250	1484.375	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_10_set_0_30.png	live_2_pcp_vt_size_10_set_0_30	2	10	0	30				45	1	55	1			
81	1696860999376	09/10/2023 14:16:39	1696868199376	2	09/10/2023 18:16:39	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	22	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
82	1696861028301	09/10/2023 14:17:08	1696868228301	2	09/10/2023 18:17:08	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	22	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		28926.417999999947	28921.875	28926.417999999947	28926.417999999947	28921.875	28926.417999999947	1	28926.417999999947	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
83	1696861028305	09/10/2023 14:17:08	1696868228305	2	09/10/2023 18:17:08	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	22	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	200	27484.375	28921.875	28931.01800000004	27484.375	28921.875	28931.01800000004	1	27484.375	1446.64300000004	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_480.png	live_3_pcp_vt_size_40_set_0_480	3	40	0	480				21	16	181	1			
84	1696861030266	09/10/2023 14:17:10	1696868230266	2	09/10/2023 18:17:10	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_60.png	live_3_pcp_vt_size_40_set_0_60	3	40	0	60				21	2	41	1			
85	1696861044906	09/10/2023 14:17:24	1696868244906	2	09/10/2023 18:17:24	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		14640.625	14625	14640.625	14640.625	14625	14640.625	1	14640.625	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_60.png	live_3_pcp_vt_size_40_set_0_60	3	40	0	60				21	2	41	1			
86	1696861044911	09/10/2023 14:17:24	1696868244911	2	09/10/2023 18:17:24	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	41	11453.125	14625	14640.625	11453.125	14625	14640.625	1	11453.125	3187.5	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_60.png	live_3_pcp_vt_size_40_set_0_60	3	40	0	60				21	2	41	1			
87	1696861046860	09/10/2023 14:17:26	1696868246860	2	09/10/2023 18:17:26	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_60.png	live_1_pcp_vt_size_10_set_0_60	1	10	0	60				40	2	60	1			
88	1696861058127	09/10/2023 14:17:38	1696868258127	2	09/10/2023 18:17:38	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response		11265.625	11250	11265.625	11265.625	11250	11265.625	1	11265.625	0	0		Keyboard Response	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_60.png	live_1_pcp_vt_size_10_set_0_60	1	10	0	60				40	2	60	1			
89	1696861058132	09/10/2023 14:17:38	1696868258132	2	09/10/2023 18:17:38	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	60	10234.375	11250	11265.625	10234.375	11250	11265.625	1	10234.375	1031.25	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_60.png	live_1_pcp_vt_size_10_set_0_60	1	10	0	60				40	2	60	1			
90	1696861060079	09/10/2023 14:17:40	1696868260079	2	09/10/2023 18:17:40	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_240.png	live_3_pcp_vt_size_40_set_0_240	3	40	0	240				21	8	101	1			
91	1696861080544	09/10/2023 14:18:00	1696868280544	2	09/10/2023 18:18:00	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		20467.193000000087	20453.125	20467.193000000087	20467.193000000087	20453.125	20467.193000000087	1	20467.193000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_240.png	live_3_pcp_vt_size_40_set_0_240	3	40	0	240				21	8	101	1			
92	1696861080550	09/10/2023 14:18:00	1696868280550	2	09/10/2023 18:18:00	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	108	18734.375	20453.125	20468.75	18734.375	20453.125	20468.75	1	18734.375	1734.375	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_240.png	live_3_pcp_vt_size_40_set_0_240	3	40	0	240				21	8	101	1			
